Time [s],x-axis [g],y-axis [g],z-axis [g]
0.413673,0.139236,-1.44768,8.0719
0.413964,-0.0667572,-0.0305176,7.14493
0.414255,-0.28801,-1.12152,5.41115
0.414545,-0.507355,-1.4286,4.17519
0.414836,-0.705719,-1.71661,2.83432
0.415127,-0.8564,1.33896,0.0305176
0.415418,-0.938416,1.79672,-0.902176
0.415709,-0.944138,-0.0934601,-5.06783
0.416,-0.886917,-0.265122,-5.71823
0.416291,-0.804901,-0.766754,-8.39997
0.416582,-0.734329,-0.701904,-7.41005
0.416873,-0.709534,0.936508,-8.20923
0.417164,-0.749588,0.35286,-10.7174
0.417455,-0.839234,-0.00190735,-10.191
0.417745,-0.94223,2.31552,-8.00705
0.418036,-1.0109,0.350952,-7.98226
0.418327,-1.00517,-0.799179,-3.85284
0.418618,-0.904083,1.93977,-3.62396
0.418909,-0.713349,-1.59645,-0.701904
0.4192,-0.463486,-0.150681,-0.104904
0.419491,-0.198364,2.35939,3.07083
0.419782,0.0457764,0.516892,4.16374
0.420073,0.240326,-0.69046,4.56047
0.420364,0.37384,-0.343323,6.39916
0.420655,0.450134,-1.55449,6.5403
0.420945,0.482559,-1.89972,8.34274
0.421236,0.473023,0.719071,10.6869
0.421527,0.419617,0.986099,7.75528
0.421818,0.312805,-0.644684,9.13048
0.422109,0.150681,0.453949,7.267
0.4224,-0.0648499,-0.486374,4.87328
0.422691,-0.310898,-2.42806,4.24576
0.422982,-0.551224,-0.492096,0.818253
0.423273,-0.747681,-0.0705719,0.902176
0.423564,-0.860214,0.566483,-1.96075
0.423855,-0.875473,1.39427,-2.63214
0.424145,-0.806809,0.200272,-5.34058
0.424436,-0.69046,-0.829697,-7.29752
0.424727,-0.579834,-0.12207,-8.74329
0.425018,-0.528336,-1.09291,-7.09343
0.425309,-0.570297,1.75476,-6.21414
0.4256,-0.707626,0.600815,-10.5476
0.425891,-0.905991,1.5831,-9.74846
0.426182,-1.10436,-0.669479,-7.06673
0.426473,-1.23215,1.62125,-3.68881
0.426764,-1.23405,-0.495911,-5.63812
0.427055,-1.08719,-1.92642,-0.772476
0.427345,-0.802994,2.58827,-2.34795
0.427636,-0.431061,-0.688553,4.04167
0.427927,-0.0419617,0.84877,3.48663
0.428218,0.299454,1.26648,5.32913
0.428509,0.541687,-1.13487,5.14603
0.4288,0.667572,-1.17874,6.20651
0.429091,0.679016,-0.328064,7.53784
0.429382,0.597,-0.663757,7.69425
0.429673,0.453949,-1.52397,9.05228
0.429964,0.270844,2.57874,7.5779
0.430255,0.0648499,-0.928879,7.70188
0.430545,-0.150681,-1.11771,5.59425
0.430836,-0.358582,-0.15831,5.35393
0.431127,-0.543594,-1.32942,3.33595
0.431418,-0.679016,-0.864029,1.3504
0.431709,-0.745773,0.415802,-0.379562
0.432,-0.751495,0.751495,-1.12915
0.432291,-0.711441,1.02234,-4.52805
0.432582,-0.66185,-0.232697,-6.36101
0.432873,-0.646591,-0.925064,-8.18634
0.433164,-0.701904,-0.562668,-7.72476
0.433455,-0.827789,0.867844,-9.09424
0.433745,-1.00517,-0.822067,-11.3163
0.434036,-1.18446,2.34985,-9.15146
0.434327,-1.30272,0.827789,-8.65174
0.434618,-1.31035,0.0362396,-4.88472
0.434909,-1.18446,0.56839,-5.53322
0.4352,-0.932694,-0.423431,-0.516892
0.435491,-0.598908,0.328064,-1.21307
0.435782,-0.240326,0.331879,2.91824
0.436073,0.0839234,1.31226,1.39427
0.436364,0.333786,0.28038,4.08745
0.436655,0.494003,-0.12207,6.47736
0.436945,0.558853,-0.461578,5.64575
0.437236,0.556946,-2.09236,7.28035
0.437527,0.50354,-1.16158,7.92885
0.437818,0.415802,-0.673294,11.1046
0.438109,0.301361,1.6079,7.20215
0.4384,0.160217,0.558853,8.65364
0.438691,-0.0076294,0.79155,5.64194
0.438982,-0.196457,-2.52152,5.19371
0.439273,-0.389099,-1.9455,3.59726
0.439564,-0.560761,-0.488281,1.78528
0.439855,-0.686646,-0.328064,-1.18828
0.440145,-0.751495,2.11716,-2.7771
0.440436,-0.759125,1.57547,-3.75938
0.440727,-0.7267,-1.52588,-4.77219
0.441018,-0.684738,0.366211,-7.8373
0.441309,-0.671387,-1.06812,-10.0994
0.4416,-0.711441,-0.728607,-5.26047
0.441891,-0.808716,2.69127,-11.0531
0.442182,-0.944138,-0.364304,-8.358
0.442473,-1.07765,0.431061,-9.07135
0.442764,-1.16539,2.21825,-4.93431
0.443055,-1.16348,-0.358582,-5.48935
0.443345,-1.05667,-0.988007,-1.94168
0.443636,-0.844956,0.349045,-1.38855
0.443927,-0.556946,0.318527,1.02043
0.444218,-0.232697,1.26457,2.40898
0.444509,0.0877381,1.08528,1.90735
0.4448,0.364304,-1.08337,6.88362
0.445091,0.56839,-0.974655,5.62286
0.445382,0.684738,-1.00708,7.8125
0.445673,0.711441,-0.116348,6.36101
0.445964,0.650406,-0.802994,10.7021
0.446255,0.509262,1.19972,8.25691
0.446545,0.297546,0.28038,7.28607
0.446836,0.0419617,-1.02615,7.8373
0.447127,-0.228882,-1.14632,4.98772
0.447418,-0.484467,-1.10245,4.04358
0.447709,-0.694275,-1.03951,1.35994
0.448,-0.831604,0.0858307,1.5564
0.448291,-0.894547,0.741959,-0.383377
0.448582,-0.88501,1.18446,-3.00598
0.448873,-0.829697,0.213623,-5.48554
0.449164,-0.766754,-1.60408,-8.31795
0.449455,-0.732422,0.467301,-8.31413
0.449745,-0.747681,0.133514,-8.40187
0.450036,-0.822067,0.112534,-6.66809
0.450327,-0.936508,1.55258,-11.6119
0.450618,-1.05476,0.62561,-10.8738
0.450909,-1.13297,-0.358582,-6.6452
0.4512,-1.12724,0.465393,-4.44603
0.451491,-1.01662,1.16539,-3.82042
0.451782,-0.801087,-0.831604,-3.25203
0.452073,-0.509262,0.242233,0.79155
0.452364,-0.18692,1.894,2.91252
0.452655,0.114441,-0.871659,5.29289
0.452945,0.356674,0.221252,5.08309
0.453236,0.51117,1.68991,5.33295
0.453527,0.572205,-2.8801,6.34957
0.453818,0.555039,-1.33324,7.49779
0.454109,0.473023,0.492096,9.67026
0.4544,0.347138,-1.61934,9.59206
0.454691,0.19455,0.200272,7.38335
0.454982,0.0228882,2.6722,8.89015
0.455273,-0.152588,-1.35994,5.28717
0.455564,-0.322342,-2.09427,5.15938
0.455855,-0.473023,-0.242233,1.51253
0.456145,-0.585556,-1.44577,0.740051
0.456436,-0.654221,0.524521,-1.67084
0.456727,-0.679016,2.52724,-3.66402
0.457018,-0.680924,-0.988007,-3.95393
0.457309,-0.675202,-0.732422,-7.46155
0.4576,-0.686646,1.54305,-8.59642
0.457891,-0.732422,-1.34087,-8.39997
0.458182,-0.82016,0.0457764,-6.6948
0.458473,-0.932694,1.88255,-11.1504
0.458764,-1.04713,-0.94986,-9.52149
0.459055,-1.12534,2.00462,-7.11441
0.459345,-1.13487,0.904083,-3.99208
0.459636,-1.05667,-1.74522,-3.20435
0.459927,-0.886917,1.29128,-3.07274
0.460218,-0.640869,0.34523,-0.19455
0.460509,-0.349045,-0.616074,1.96457
0.4608,-0.0514984,2.07329,3.56484
0.461091,0.213623,0.244141,4.89998
0.461382,0.413895,-1.12534,4.61006
0.461673,0.535965,0.211716,7.45201
0.461964,0.577927,-1.02997,7.00379
0.462255,0.545502,-3.16811,7.48253
0.462545,0.453949,-0.146866,7.44248
0.462836,0.322342,3.68691,9.0313
0.463127,0.160217,-1.38283,9.02939
0.463418,-0.0171661,-0.524521,6.52695
0.463709,-0.202179,-0.110626,4.9305
0.464,-0.385284,-2.71416,3.01933
0.464291,-0.551224,-1.59073,1.09291
0.464582,-0.69046,2.59972,1.5049
0.464873,-0.795365,0.211716,-2.44331
0.465164,-0.865936,0.0343323,-4.87328
0.465455,-0.904083,1.10626,-6.38199
0.465745,-0.925064,-1.76048,-6.92177
0.466036,-0.938416,-0.577927,-8.88825
0.466327,-0.955582,1.69945,-8.89397
0.466618,-0.986099,-1.37711,-11.528
0.466909,-1.0128,1.81961,-8.14247
0.4672,-1.02615,2.71034,-9.40323
0.467491,-1.00327,-1.57356,-4.78745
0.467782,-0.928879,0.471115,-6.09017
0.468073,-0.795365,0.528336,-1.99509
0.468364,-0.606537,-1.53542,-0.972748
0.468655,-0.375748,1.50681,1.11008
0.468945,-0.125885,2.40326,2.26975
0.469236,0.114441,-0.724793,5.04685
0.469527,0.322342,-0.375748,6.9828
0.469818,0.478745,0.0629425,5.67436
0.470109,0.570297,-3.00598,6.44303
0.4704,0.591278,-1.26648,8.39424
0.470691,0.541687,1.09863,9.83429
0.470982,0.425339,0.675202,9.31549
0.471273,0.255585,0.597,10.6487
0.471564,0.0476837,0.930786,5.5275
0.471855,-0.179291,-2.92587,4.89426
0.472145,-0.392914,-2.69508,2.8038
0.472436,-0.577927,-0.0686646,1.00899
0.472727,-0.711441,1.30463,0.736237
0.473018,-0.785828,1.41716,-4.21143
0.473309,-0.804901,0.514984,-3.58963
0.4736,-0.785828,-1.71852,-5.81741
0.473891,-0.753403,0.268936,-7.7858
0.474182,-0.732422,0.331879,-7.83348
0.474473,-0.749588,-1.37138,-7.12013
0.474764,-0.804901,3.04604,-9.78089
0.475055,-0.896454,1.29509,-11.1065
0.475345,-0.993729,-1.72806,-7.39479
0.475636,-1.06239,2.27165,-5.34248
0.475927,-1.06621,-1.15967,-5.59235
0.476218,-0.980377,-1.63078,-2.94685
0.476509,-0.799179,3.01552,-1.45531
0.4768,-0.537872,0.452042,0.513077
0.477091,-0.230789,-0.932694,3.40843
0.477382,0.0782013,2.6722,3.54004
0.477673,0.343323,-1.12724,6.56128
0.477964,0.534058,-1.06239,5.85747
0.478255,0.631333,-1.00708,5.55801
0.478545,0.635147,-1.19019,8.22449
0.478836,0.562668,-1.46866,7.66945
0.479127,0.427246,1.44005,11.4422
0.479418,0.247955,2.54822,6.33621
0.479709,0.043869,-2.33841,9.23729
0.48,-0.175476,-1.21117,4.28391
0.480291,-0.394821,-0.291824,5.47791
0.480582,-0.597,-2.40135,1.85204
0.480873,-0.761032,1.39046,0.711441
0.481164,-0.871659,1.04713,-1.86729
0.481455,-0.919342,-0.652313,-3.26538
0.481745,-0.907898,1.25885,-7.47109
0.482036,-0.858307,-1.791,-5.81932
0.482327,-0.801087,-0.0076294,-7.05147
0.482618,-0.768662,1.38855,-8.35419
0.482909,-0.78392,-0.465393,-10.5267
0.4832,-0.84877,1.41907,-8.81958
0.483491,-0.940323,1.37901,-10.2119
0.483782,-1.02043,-0.789643,-6.79016
0.484073,-1.04523,1.19019,-6.1264
0.484364,-0.984192,-0.686646,-4.72069
0.484655,-0.822067,-0.549317,-0.619888
0.484945,-0.572205,0.980377,-1.39236
0.485236,-0.270844,0.572205,3.52478
0.485527,0.0400543,1.91116,4.53949
0.485818,0.312805,-0.892639,6.91414
0.486109,0.51117,0.427246,6.65474
0.4864,0.616074,-1.07574,5.46074
0.486691,0.62561,-3.50189,7.96318
0.486982,0.551224,0.69046,7.9155
0.487273,0.41008,0.680924,9.00841
0.487564,0.22316,-0.484467,10.0822
0.487855,0.0152588,0.968933,6.91795
0.488145,-0.19455,-0.0839234,5.88799
0.488436,-0.379562,-2.77901,3.84331
0.488727,-0.526428,-1.4801,2.39563
0.489018,-0.621796,1.2989,1.15585
0.489309,-0.665665,0.146866,-1.26457
0.4896,-0.669479,0.524521,-3.31688
0.489891,-0.652313,1.44959,-6.03676
0.490182,-0.640869,-0.501633,-5.44548
0.490473,-0.659943,-1.10626,-9.1629
0.490764,-0.717163,0.0705719,-8.8253
0.491055,-0.816345,0.513077,-8.48389
0.491345,-0.930786,0.185013,-9.14002
0.491636,-1.03569,2.40517,-10.6335
0.491927,-1.09863,-2.08283,-6.71196
0.492218,-1.0891,2.38037,-4.61769
0.492509,-0.997544,0.534058,-3.71742
0.4928,-0.823975,-2.19154,-1.1158
0.493091,-0.589371,1.18637,-1.92833
0.493382,-0.320435,0.587463,3.62396
0.493673,-0.0534058,1.46294,4.37927
0.493964,0.185013,1.06239,4.15421
0.494255,0.37384,-1.15395,5.43022
0.494545,0.497818,-1.56403,6.17981
0.494836,0.551224,-1.30844,5.48744
0.495127,0.537872,-1.12152,9.88579
0.495418,0.463486,0.0152588,8.36373
0.495709,0.333786,1.55258,10.9139
0.496,0.162125,1.15395,5.76401
0.496291,-0.0400543,-1.78146,6.72913
0.496582,-0.249863,-1.35231,5.0621
0.496873,-0.455856,-0.875473,3.75366
0.497164,-0.63324,-0.919342,1.83106
0.497455,-0.76294,1.60027,-2.84004
0.497745,-0.839234,-0.591278,-1.30463
0.498036,-0.864029,0.320435,-4.70162
0.498327,-0.850678,0.421524,-6.90651
0.498618,-0.818253,-0.900269,-6.36101
0.498909,-0.795365,0.0934601,-8.75855
0.4992,-0.799179,1.0643,-8.34084
0.499491,-0.841141,-0.453949,-9.6817
0.499782,-0.915528,1.6613,-9.67217
0.500073,-0.997544,0.772476,-9.09043
0.500364,-1.05667,0.680924,-5.46074
0.500655,-1.06239,-1.18446,-5.23758
0.500945,-0.984192,0.44632,-2.07138
0.501236,-0.810623,0.84877,-2.74658
0.501527,-0.549317,-0.253677,1.95122
0.501818,-0.226975,2.27356,2.7771
0.502109,0.118256,-1.18446,4.77028
0.5024,0.432968,0.106812,6.44493
0.502691,0.671387,-0.0286102,5.97954
0.502982,0.801087,-2.23732,8.62503
0.503273,0.806809,-0.56839,7.73621
0.503564,0.694275,0.324249,10.5934
0.503855,0.482559,0.350952,8.26264
0.504145,0.207901,-0.537872,8.18062
0.504436,-0.0896454,0.946045,6.18363
0.504727,-0.371933,-2.27928,3.77464
0.505018,-0.602722,-1.77956,4.54903
0.505309,-0.76294,0.417709,1.6079
0.5056,-0.839234,-0.331879,0.448227
0.505891,-0.837326,0.850678,-2.30598
0.506182,-0.772476,1.40953,-5.38254
0.506473,-0.679016,-0.310898,-4.44031
0.506764,-0.593186,-0.560761,-8.23403
0.507055,-0.555039,0.968933,-7.46536
0.507345,-0.591278,-0.829697,-9.03321
0.507636,-0.705719,-0.911713,-8.79097
0.507927,-0.881195,3.18337,-11.3678
0.508218,-1.06621,-0.770569,-8.72612
0.508509,-1.19972,0.997544,-5.97
0.5088,-1.22452,1.70898,-5.17082
0.509091,-1.10626,-2.54822,-2.13051
0.509382,-0.84877,0.974655,-0.905991
0.509673,-0.492096,1.23215,0.709534
0.509964,-0.104904,-0.614166,4.28963
0.510255,0.242233,2.0237,2.59781
0.510545,0.494003,-0.877381,7.31659
0.510836,0.619888,-0.551224,5.25665
0.511127,0.629425,-0.635147,5.84984
0.511418,0.555039,-0.898361,7.52068
0.511709,0.432968,-1.59264,9.27544
0.512,0.295639,-0.232697,8.68988
0.512291,0.156403,2.60353,6.67
0.512582,0.0133514,-0.833512,8.82149
0.512873,-0.143051,-2.20108,7.54738
0.513164,-0.320435,0.741959,4.13513
0.513455,-0.51117,-2.16484,2.04468
0.513745,-0.696182,-0.896454,-0.082016
0.514036,-0.846863,1.97029,-1.74904
0.514327,-0.938416,0.728607,-3.43704
0.514618,-0.963211,0.120163,-4.88472
0.514909,-0.930786,-0.307083,-8.89969
0.5152,-0.864029,-0.993729,-8.03185
0.515491,-0.799179,-0.522614,-9.4986
0.515782,-0.764847,0.217438,-8.36373
0.516073,-0.774384,1.38855,-9.758
0.516364,-0.825882,2.42043,-8.56209
0.516655,-0.888825,0.610352,-6.30188
0.516945,-0.932694,-0.514984,-4.84276
0.517236,-0.92125,-0.669479,-4.25148
0.517527,-0.831604,0.0610352,-2.33841
0.517818,-0.656128,0.495911,0.160217
0.518109,-0.411987,0.709534,0.860214
0.5184,-0.1297,1.17302,4.9839
0.518691,0.150681,0.432968,5.78117
0.518982,0.387192,-1.13869,7.53975
0.519273,0.551224,-0.587463,5.1384
0.519564,0.623703,-1.71471,8.52204
0.519855,0.610352,-1.52206,10.004
0.520145,0.513077,1.29128,7.81632
0.520436,0.350952,1.56593,7.30515
0.520727,0.144959,-0.743866,7.36237
0.521018,-0.082016,-0.997544,7.37381
0.521309,-0.308991,-1.21307,0.873566
0.5216,-0.513077,-3.05557,4.22287
0.521891,-0.671387,0.967026,-0.261307
0.522182,-0.761032,1.44005,-0.0934601
0.522473,-0.782013,0.959397,-1.77956
0.522764,-0.741959,0.699997,-6.10924
0.523055,-0.671387,-0.490189,-4.68254
0.523345,-0.612259,-0.0133514,-9.73702
0.523636,-0.602722,-1.08719,-7.51496
0.523927,-0.673294,0.299454,-8.0967
0.524218,-0.816345,0.274658,-8.45528
0.524509,-1.00136,2.83432,-11.0569
0.5248,-1.17302,-1.45721,-7.87354
0.525091,-1.26648,1.98555,-5.01442
0.525382,-1.23405,0.331879,-5.19753
0.525673,-1.05667,-3.11279,-0.303268
0.525964,-0.75531,2.17438,-0.291824
0.526255,-0.37384,0.886917,2.12669
0.526545,0.0171661,0.473023,3.95393
0.526836,0.354767,1.04523,3.65257
0.527127,0.589371,0.0534058,5.74875
0.527418,0.69809,-2.15721,5.40543
0.527709,0.688553,-1.4801,7.27654
0.528,0.579834,0.732422,7.76673
0.528291,0.41008,-1.30081,10.0708
0.528582,0.207901,-0.78392,8.70705
0.528873,0.0038147,3.48663,6.41251
0.529164,-0.18692,-1.27602,6.98471
0.529455,-0.354767,-2.87437,6.24085
0.529745,-0.499725,0.694275,1.76811
0.530036,-0.617981,-1.81389,3.04794
0.530327,-0.701904,-0.150681,-1.75095
0.530618,-0.751495,1.34087,-2.08283
0.530909,-0.764847,0.926972,-2.44522
0.5312,-0.749588,-0.440598,-7.65801
0.531491,-0.724793,-0.0076294,-8.0986
0.531782,-0.715256,-1.55067,-8.4343
0.532073,-0.743866,0.717163,-6.91986
0.532364,-0.825882,1.85585,-10.5114
0.532655,-0.951767,-0.778198,-8.65746
0.532945,-1.08719,1.40762,-9.27925
0.533236,-1.18446,0.692368,-4.65965
0.533527,-1.19019,0.234604,-5.62859
0.533818,-1.07574,-0.00953675,-4.24576
0.534109,-0.835419,0.28801,-1.40762
0.5344,-0.505448,0.341415,1.65176
0.534691,-0.146866,-0.488281,4.32587
0.534982,0.179291,1.10054,4.22478
0.535273,0.425339,0.963211,5.91469
0.535564,0.564575,-0.900269,7.05719
0.535855,0.608444,-0.736237,6.67
0.536145,0.579834,-1.51634,5.46646
0.536436,0.51117,-1.20544,9.22394
0.536727,0.415802,0.980377,8.52013
0.537018,0.293732,0.219345,9.07707
0.537309,0.141144,-0.0991822,6.74057
0.5376,-0.0495911,-1.10245,5.92232
0.537891,-0.270844,-1.38092,3.82042
0.538182,-0.499725,-0.53215,1.41525
0.538473,-0.69809,0.135422,1.42288
0.538764,-0.839234,1.23215,-2.54631
0.539055,-0.907898,0.919342,-4.12941
0.539345,-0.907898,-0.564575,-5.61333
0.539636,-0.867844,-0.560761,-7.00569
0.539927,-0.818253,-0.808716,-9.67217
0.540218,-0.793457,-0.200272,-9.17435
0.540509,-0.804901,1.3237,-9.09424
0.5408,-0.84877,0.659943,-8.57544
0.541091,-0.905991,2.68745,-7.41768
0.541382,-0.947952,-1.50108,-5.62477
0.541673,-0.94986,1.20735,-3.9711
0.541964,-0.896454,0.0114441,-4.63104
0.542255,-0.780106,-1.9722,0.12207
0.542545,-0.60463,3.08037,-1.80244
0.542836,-0.375748,-0.394821,1.93024
0.543127,-0.108719,-0.375748,2.91824
0.543418,0.165939,1.20735,5.78499
0.543709,0.419617,-1.05286,7.76291
0.544,0.619888,-1.93977,4.81606
0.544291,0.734329,0.545502,8.03375
0.544582,0.740051,-0.494003,10.6106
0.544873,0.63324,-0.293732,9.8629
0.545164,0.423431,1.45721,7.58362
0.545455,0.141144,0.408173,5.68009
0.545745,-0.179291,-3.65448,6.26755
0.546036,-0.488281,-0.297546,3.05367
0.546327,-0.747681,-0.522614,1.96075
0.546618,-0.923157,-1.4534,1.90926
0.546909,-0.995636,2.11716,-1.23978
0.5472,-0.972748,1.27029,-1.77002
0.547491,-0.875473,-1.12343,-4.76265
0.547782,-0.743866,-0.349045,-8.52585
0.548073,-0.638962,0.152588,-7.17163
0.548364,-0.598908,-0.51117,-7.35092
0.548655,-0.650406,1.84059,-8.90923
0.548945,-0.789643,0.331879,-10.6773
0.549236,-0.974655,0.314713,-9.14574
0.549527,-1.1425,1.13297,-9.33457
0.549818,-1.2207,-1.18446,-5.66673
0.550109,-1.16158,0.328064,-4.91905
0.5504,-0.947952,1.25885,-1.37901
0.550691,-0.612259,0.0610352,1.89209
0.550982,-0.217438,0.312805,2.36702
0.551273,0.154495,0.425339,4.34685
0.551564,0.432968,1.19019,5.50652
0.551855,0.581741,-0.263214,5.79071
0.552145,0.593186,-1.48582,6.71387
0.552436,0.505448,-0.654221,4.52423
0.552727,0.366211,-2.57874,9.35936
0.553018,0.22316,1.35994,8.9016
0.553309,0.104904,0.082016,7.18308
0.5536,0.0152588,0.0610352,10.6468
0.553891,-0.0572205,0.312805,4.56429
0.554182,-0.139236,-2.15149,6.02722
0.554473,-0.25177,-0.768662,2.10953
0.554764,-0.391007,-0.0228882,2.34985
0.555055,-0.547409,0.427246,-1.87111
0.555345,-0.696182,1.26076,-3.088
0.555636,-0.808716,-0.719071,-6.3858
0.555927,-0.869751,-0.652313,-6.50787
0.556218,-0.883103,0.272751,-7.00379
0.556509,-0.865936,-0.423431,-9.01413
0.5568,-0.841141,0.984192,-6.85501
0.557091,-0.835419,0.724793,-9.82285
0.557382,-0.858307,0.802994,-7.02667
0.557673,-0.905991,1.19782,-8.77381
0.557964,-0.953674,-1.59073,-3.53813
0.558255,-0.965119,2.95258,-4.89998
0.558545,-0.915528,-0.959397,-2.19917
0.558836,-0.782013,-1.42288,-2.79427
0.559127,-0.56839,2.491,-0.329971
0.559418,-0.295639,-0.867844,4.33731
0.559709,0.0038147,-0.259399,4.50897
0.56,0.286102,1.17302,5.90897
0.560291,0.514984,-0.646591,5.78499
0.560582,0.658035,-1.46675,8.16155
0.560873,0.701904,-0.150681,7.92313
0.561164,0.642777,-0.165939,8.86345
0.561455,0.490189,0.1297,7.66564
0.561745,0.263214,-0.082016,8.94356
0.562036,-0.0076294,0.926972,4.92478
0.562327,-0.286102,-2.59399,4.50325
0.562618,-0.53215,-1.75095,4.71306
0.562909,-0.715256,0.623703,0.444412
0.5632,-0.818253,-0.0362396,1.62125
0.563491,-0.837326,0.719071,-2.42806
0.563782,-0.795365,0.00190735,-2.14958
0.564073,-0.732422,-0.118256,-4.65775
0.564364,-0.684738,-0.127792,-8.70514
0.564655,-0.69046,-0.192642,-6.98662
0.564945,-0.759125,0.421524,-9.70459
0.565236,-0.883103,0.696182,-9.05609
0.565527,-1.02806,0.537872,-11.7264
0.565818,-1.14822,-0.429154,-7.82585
0.566109,-1.19972,2.48528,-6.15692
0.5664,-1.15395,-0.795365,-4.63486
0.566691,-1.00899,-0.665665,-2.13051
0.566982,-0.774384,1.77193,-3.16238
0.567273,-0.486374,-0.396729,1.00517
0.567564,-0.183105,0.740051,2.76184
0.567855,0.0972748,0.480652,5.28145
0.568145,0.326157,-0.307083,6.3324
0.568436,0.490189,0.331879,3.75176
0.568727,0.577927,-1.26076,7.54547
0.569018,0.593186,-1.06621,6.32095
0.569309,0.545502,-0.932694,9.53102
0.5696,0.43869,0.686646,8.88825
0.569891,0.289917,-0.205994,7.54929
0.570182,0.110626,-0.00190735,7.93266
0.570473,-0.0801087,0.183105,5.51987
0.570764,-0.268936,-1.94931,5.57137
0.571055,-0.440598,-0.785828,1.19591
0.571345,-0.577927,-0.28038,1.47057
0.571636,-0.680924,0.370026,-2.01416
0.571927,-0.747681,1.13869,-5.10407
0.572218,-0.787735,0.207901,-5.06401
0.572509,-0.808716,-1.26648,-6.22749
0.5728,-0.825882,0.97847,-8.33702
0.573091,-0.84877,0.15831,-8.98934
0.573382,-0.879288,-1.4534,-8.44574
0.573673,-0.92125,2.35367,-9.94492
0.573964,-0.963211,0.812531,-8.30651
0.574255,-0.997544,-0.476837,-4.76837
0.574545,-1.00136,1.65367,-5.08118
0.574836,-0.959397,-0.743866,-3.16429
0.575127,-0.862122,-0.141144,-2.32315
0.575418,-0.696182,1.09482,-1.47629
0.575709,-0.469208,0.495911,2.71988
0.576,-0.192642,0.108719,2.41661
0.576291,0.0991822,-0.0038147,4.62341
0.576582,0.371933,0.43869,5.77355
0.576873,0.585556,-1.77765,6.44303
0.577164,0.713349,-1.1425,7.96318
0.577455,0.736237,0.43869,8.15201
0.577745,0.652313,-0.900269,11.4822
0.578036,0.480652,1.58691,6.70624
0.578327,0.242233,0.894547,6.74057
0.578618,-0.0343323,-2.88963,6.48689
0.578909,-0.314713,-1.20926,4.26865
0.5792,-0.56839,-0.398636,3.20244
0.579491,-0.766754,-0.432968,0.612259
0.579782,-0.896454,0.467301,0.234604
0.580073,-0.947952,0.772476,-2.9316
0.580364,-0.928879,-0.236511,-3.91769
0.580655,-0.862122,-0.179291,-5.82695
0.580945,-0.782013,0.617981,-7.58362
0.581236,-0.738144,-0.0343323,-8.15964
0.581527,-0.753403,-0.202179,-8.75855
0.581818,-0.843048,1.50871,-10.4141
0.582109,-0.988007,-0.852585,-9.38416
0.5824,-1.13678,1.57547,-8.83484
0.582691,-1.22833,0.629425,-7.7076
0.582982,-1.20354,-1.16539,-4.39644
0.583273,-1.0376,1.68037,-1.72997
0.583564,-0.734329,-0.530243,0.175476
0.583855,-0.343323,0.337601,2.21825
0.584145,0.0667572,2.06947,1.6861
0.584436,0.417709,-0.411987,7.36237
0.584727,0.654221,-0.0152588,4.99153
0.585018,0.751495,-1.36948,6.97327
0.585309,0.717163,-0.713349,6.03104
0.5856,0.585556,-1.72234,8.19779
0.585891,0.400543,-0.902176,10.7746
0.586182,0.200272,3.31116,6.82259
0.586473,0.0114441,-1.46675,9.058
0.586764,-0.156403,-0.616074,6.66809
0.587055,-0.303268,-0.606537,4.67301
0.587345,-0.429154,-1.77765,4.24004
0.587636,-0.530243,-0.62561,0.673294
0.587927,-0.606537,0.457764,-0.961304
0.588218,-0.656128,1.44768,-1.78528
0.588509,-0.679016,0.566483,-5.1117
0.5888,-0.688553,-0.505448,-3.96156
0.589091,-0.707626,0.329971,-9.06563
0.589382,-0.759125,-0.928879,-9.30596
0.589673,-0.84877,-0.112534,-8.84056
0.589964,-0.970841,0.082016,-10.4485
0.590255,-1.09863,1.82724,-8.62122
0.590545,-1.18828,1.64032,-8.39615
0.590836,-1.19972,-0.34523,-4.62151
0.591127,-1.10054,-0.28801,-5.74875
0.591418,-0.892639,-0.696182,-1.82915
0.591709,-0.597,0.936508,-0.886917
0.592,-0.263214,2.06375,0.724793
0.592291,0.0553131,-0.171661,2.50244
0.592582,0.31662,-0.362396,5.64194
0.592873,0.488281,0.21553,6.45447
0.593164,0.564575,-1.61743,7.13349
0.593455,0.560761,-0.207901,3.73268
0.593745,0.501633,-0.175476,8.5659
0.594036,0.400543,-1.02425,11.6673
0.594327,0.270844,0.0801087,7.92503
